season,week,game_id,game_type,home_team,away_team,home_score,away_score,result,home_rest,away_rest,div_game
2018,11,2018_11_PIT_JAX,REG,JAX,PIT,16.0,20.0,-4.0,7,10,0
2018,11,2018_11_TB_NYG,REG,NYG,TB,38.0,35.0,3.0,6,7,0
2018,11,2018_11_HOU_WAS,REG,WAS,HOU,21.0,23.0,-2.0,7,14,0
2018,11,2018_11_OAK_ARI,REG,ARI,OAK,21.0,23.0,-2.0,7,7,0
2018,11,2018_11_DEN_LAC,REG,LAC,DEN,22.0,23.0,-1.0,7,14,1
2018,11,2018_11_PHI_NO,REG,NO,PHI,48.0,7.0,41.0,7,7,0
2018,11,2018_11_MIN_CHI,REG,CHI,MIN,25.0,20.0,5.0,7,14,1
2018,11,2018_11_KC_LA,REG,LA,KC,54.0,51.0,3.0,8,8,0
2018,12,2018_12_CHI_DET,REG,DET,CHI,16.0,23.0,-7.0,4,4,1
2018,12,2018_12_WAS_DAL,REG,DAL,WAS,31.0,23.0,8.0,4,4,1
2018,12,2018_12_ATL_NO,REG,NO,ATL,31.0,17.0,14.0,4,4,1
2018,12,2018_12_OAK_BAL,REG,BAL,OAK,34.0,17.0,17.0,7,7,0
2018,12,2018_12_JAX_BUF,REG,BUF,JAX,24.0,21.0,3.0,14,7,0
2018,12,2018_12_SEA_CAR,REG,CAR,SEA,27.0,30.0,-3.0,7,10,0
2018,12,2018_12_CLE_CIN,REG,CIN,CLE,20.0,35.0,-15.0,7,14,1
2018,12,2018_12_NE_NYJ,REG,NYJ,NE,13.0,27.0,-14.0,14,14,1
2018,12,2018_12_NYG_PHI,REG,PHI,NYG,25.0,22.0,3.0,7,7,1
2018,12,2018_12_SF_TB,REG,TB,SF,27.0,9.0,18.0,7,13,0
2018,12,2018_12_ARI_LAC,REG,LAC,ARI,45.0,10.0,35.0,7,7,0
2018,12,2018_12_PIT_DEN,REG,DEN,PIT,24.0,17.0,7.0,7,7,0
2018,12,2018_12_MIA_IND,REG,IND,MIA,27.0,24.0,3.0,7,14,0
2018,12,2018_12_GB_MIN,REG,MIN,GB,24.0,17.0,7.0,7,10,1
2018,12,2018_12_TEN_HOU,REG,HOU,TEN,34.0,17.0,17.0,8,8,1
2018,13,2018_13_NO_DAL,REG,DAL,NO,13.0,10.0,3.0,7,7,0
2018,13,2018_13_BAL_ATL,REG,ATL,BAL,16.0,26.0,-10.0,10,7,0
2018,13,2018_13_DEN_CIN,REG,CIN,DEN,10.0,24.0,-14.0,7,7,0
2018,13,2018_13_LA_DET,REG,DET,LA,16.0,30.0,-14.0,10,13,0
2018,13,2018_13_ARI_GB,REG,GB,ARI,17.0,20.0,-3.0,7,7,0
2018,13,2018_13_CLE_HOU,REG,HOU,CLE,29.0,13.0,16.0,6,7,0
2018,13,2018_13_IND_JAX,REG,JAX,IND,6.0,0.0,6.0,7,7,1
2018,13,2018_13_BUF_MIA,REG,MIA,BUF,21.0,17.0,4.0,7,7,1
2018,13,2018_13_CHI_NYG,REG,NYG,CHI,30.0,27.0,3.0,7,10,0
2018,13,2018_13_CAR_TB,REG,TB,CAR,24.0,17.0,7.0,7,7,1
2018,13,2018_13_KC_OAK,REG,OAK,KC,33.0,40.0,-7.0,7,13,1
2018,13,2018_13_NYJ_TEN,REG,TEN,NYJ,26.0,22.0,4.0,6,7,0
2018,13,2018_13_MIN_NE,REG,NE,MIN,24.0,10.0,14.0,7,7,0
2018,13,2018_13_SF_SEA,REG,SEA,SF,43.0,16.0,27.0,7,7,1
2018,13,2018_13_LAC_PIT,REG,PIT,LAC,30.0,33.0,-3.0,7,7,0
2018,13,2018_13_WAS_PHI,REG,PHI,WAS,28.0,13.0,15.0,8,11,1
2018,14,2018_14_JAX_TEN,REG,TEN,JAX,30.0,9.0,21.0,4,4,1
2018,14,2018_14_NYJ_BUF,REG,BUF,NYJ,23.0,27.0,-4.0,7,7,1
2018,14,2018_14_CAR_CLE,REG,CLE,CAR,26.0,20.0,6.0,7,7,0
2018,14,2018_14_ATL_GB,REG,GB,ATL,34.0,20.0,14.0,7,7,0
2018,14,2018_14_IND_HOU,REG,HOU,IND,21.0,24.0,-3.0,7,7,1
2018,14,2018_14_BAL_KC,REG,KC,BAL,27.0,24.0,3.0,7,7,0
2018,14,2018_14_NE_MIA,REG,MIA,NE,34.0,33.0,1.0,7,7,1
2018,14,2018_14_NO_TB,REG,TB,NO,14.0,28.0,-14.0,7,10,1
2018,14,2018_14_NYG_WAS,REG,WAS,NYG,16.0,40.0,-24.0,6,7,1
2018,14,2018_14_CIN_LAC,REG,LAC,CIN,26.0,21.0,5.0,7,7,0
2018,14,2018_14_DEN_SF,REG,SF,DEN,20.0,14.0,6.0,7,7,0
2018,14,2018_14_DET_ARI,REG,ARI,DET,3.0,17.0,-14.0,7,7,0
2018,14,2018_14_PHI_DAL,REG,DAL,PHI,29.0,23.0,6.0,10,6,1
2018,14,2018_14_PIT_OAK,REG,OAK,PIT,24.0,21.0,3.0,7,7,0
2018,14,2018_14_LA_CHI,REG,CHI,LA,15.0,6.0,9.0,7,7,0
2018,14,2018_14_MIN_SEA,REG,SEA,MIN,21.0,7.0,14.0,8,8,0
2018,15,2018_15_LAC_KC,REG,KC,LAC,28.0,29.0,-1.0,4,4,1
2018,15,2018_15_HOU_NYJ,REG,NYJ,HOU,22.0,29.0,-7.0,6,6,0
2018,15,2018_15_CLE_DEN,REG,DEN,CLE,16.0,17.0,-1.0,6,6,0
2018,15,2018_15_ARI_ATL,REG,ATL,ARI,40.0,14.0,26.0,7,7,0
2018,15,2018_15_TB_BAL,REG,BAL,TB,20.0,12.0,8.0,7,7,0
2018,15,2018_15_DET_BUF,REG,BUF,DET,14.0,13.0,1.0,7,7,0
2018,15,2018_15_GB_CHI,REG,CHI,GB,24.0,17.0,7.0,7,7,1
2018,15,2018_15_OAK_CIN,REG,CIN,OAK,30.0,16.0,14.0,7,7,0
2018,15,2018_15_DAL_IND,REG,IND,DAL,23.0,0.0,23.0,7,7,0
2018,15,2018_15_WAS_JAX,REG,JAX,WAS,13.0,16.0,-3.0,10,7,0
2018,15,2018_15_MIA_MIN,REG,MIN,MIA,41.0,17.0,24.0,6,7,0
2018,15,2018_15_TEN_NYG,REG,NYG,TEN,0.0,17.0,-17.0,7,10,0
2018,15,2018_15_SEA_SF,REG,SF,SEA,26.0,23.0,3.0,7,6,1
2018,15,2018_15_NE_PIT,REG,PIT,NE,17.0,10.0,7.0,7,7,0
2018,15,2018_15_PHI_LA,REG,LA,PHI,23.0,30.0,-7.0,7,7,0
2018,15,2018_15_NO_CAR,REG,CAR,NO,9.0,12.0,-3.0,8,8,1
2018,16,2018_16_WAS_TEN,REG,TEN,WAS,25.0,16.0,9.0,6,6,0
2018,16,2018_16_BAL_LAC,REG,LAC,BAL,10.0,22.0,-12.0,9,6,0
2018,16,2018_16_ATL_CAR,REG,CAR,ATL,10.0,24.0,-14.0,6,7,1
2018,16,2018_16_CIN_CLE,REG,CLE,CIN,26.0,18.0,8.0,8,7,1
2018,16,2018_16_TB_DAL,REG,DAL,TB,27.0,20.0,7.0,7,7,0
2018,16,2018_16_MIN_DET,REG,DET,MIN,9.0,27.0,-18.0,7,7,1
2018,16,2018_16_NYG_IND,REG,IND,NYG,28.0,27.0,1.0,7,7,0
2018,16,2018_16_JAX_MIA,REG,MIA,JAX,7.0,17.0,-10.0,7,7,0
2018,16,2018_16_BUF_NE,REG,NE,BUF,24.0,12.0,12.0,7,7,1
2018,16,2018_16_GB_NYJ,REG,NYJ,GB,38.0,44.0,-6.0,8,7,0
2018,16,2018_16_HOU_PHI,REG,PHI,HOU,32.0,30.0,2.0,7,8,0
2018,16,2018_16_LA_ARI,REG,ARI,LA,9.0,31.0,-22.0,7,7,1
2018,16,2018_16_CHI_SF,REG,SF,CHI,9.0,14.0,-5.0,7,7,0
2018,16,2018_16_PIT_NO,REG,NO,PIT,31.0,28.0,3.0,6,7,0
2018,16,2018_16_KC_SEA,REG,SEA,KC,38.0,31.0,7.0,7,10,0
2018,16,2018_16_DEN_OAK,REG,OAK,DEN,27.0,14.0,13.0,8,9,1
2018,17,2018_17_MIA_BUF,REG,BUF,MIA,42.0,17.0,25.0,7,7,1
2018,17,2018_17_DET_GB,REG,GB,DET,0.0,31.0,-31.0,7,7,1
2018,17,2018_17_JAX_HOU,REG,HOU,JAX,20.0,3.0,17.0,7,7,1
2018,17,2018_17_NYJ_NE,REG,NE,NYJ,38.0,3.0,35.0,7,7,1
2018,17,2018_17_CAR_NO,REG,NO,CAR,14.0,33.0,-19.0,7,7,1
2018,17,2018_17_DAL_NYG,REG,NYG,DAL,35.0,36.0,-1.0,7,7,1
2018,17,2018_17_ATL_TB,REG,TB,ATL,32.0,34.0,-2.0,7,7,1
2018,17,2018_17_CLE_BAL,REG,BAL,CLE,26.0,24.0,2.0,8,7,1
2018,17,2018_17_LAC_DEN,REG,DEN,LAC,9.0,23.0,-14.0,6,8,1
2018,17,2018_17_OAK_KC,REG,KC,OAK,35.0,3.0,32.0,7,6,1
2018,17,2018_17_SF_LA,REG,LA,SF,48.0,32.0,16.0,7,7,1
2018,17,2018_17_CHI_MIN,REG,MIN,CHI,10.0,24.0,-14.0,7,7,1
2018,17,2018_17_CIN_PIT,REG,PIT,CIN,16.0,13.0,3.0,7,7,1
2018,17,2018_17_ARI_SEA,REG,SEA,ARI,27.0,24.0,3.0,7,7,1
2018,17,2018_17_PHI_WAS,REG,WAS,PHI,0.0,24.0,-24.0,8,7,1
2018,17,2018_17_IND_TEN,REG,TEN,IND,17.0,33.0,-16.0,8,7,1
2019,1,2019_01_GB_CHI,REG,CHI,GB,3.0,10.0,-7.0,7,7,1
2019,1,2019_01_LA_CAR,REG,CAR,LA,27.0,30.0,-3.0,7,7,0
2019,1,2019_01_TEN_CLE,REG,CLE,TEN,13.0,43.0,-30.0,7,7,0
2019,1,2019_01_KC_JAX,REG,JAX,KC,26.0,40.0,-14.0,7,7,0
2019,1,2019_01_BAL_MIA,REG,MIA,BAL,10.0,59.0,-49.0,7,7,0
2019,1,2019_01_ATL_MIN,REG,MIN,ATL,28.0,12.0,16.0,7,7,0
2019,1,2019_01_BUF_NYJ,REG,NYJ,BUF,16.0,17.0,-1.0,7,7,1
2019,1,2019_01_WAS_PHI,REG,PHI,WAS,32.0,27.0,5.0,7,7,1
2019,1,2019_01_IND_LAC,REG,LAC,IND,30.0,24.0,6.0,7,7,0
2019,1,2019_01_CIN_SEA,REG,SEA,CIN,21.0,20.0,1.0,7,7,0
2019,1,2019_01_DET_ARI,REG,ARI,DET,27.0,27.0,0.0,7,7,0
2019,1,2019_01_NYG_DAL,REG,DAL,NYG,35.0,17.0,18.0,7,7,1
2019,1,2019_01_SF_TB,REG,TB,SF,17.0,31.0,-14.0,7,7,0
2019,1,2019_01_PIT_NE,REG,NE,PIT,33.0,3.0,30.0,7,7,0
2019,1,2019_01_HOU_NO,REG,NO,HOU,30.0,28.0,2.0,7,7,0
2019,1,2019_01_DEN_OAK,REG,OAK,DEN,24.0,16.0,8.0,7,7,1
2019,2,2019_02_TB_CAR,REG,CAR,TB,14.0,20.0,-6.0,4,4,1
2019,2,2019_02_ARI_BAL,REG,BAL,ARI,23.0,17.0,6.0,7,7,0
2019,2,2019_02_SF_CIN,REG,CIN,SF,17.0,41.0,-24.0,7,7,0
2019,2,2019_02_LAC_DET,REG,DET,LAC,13.0,10.0,3.0,7,7,0
2019,2,2019_02_MIN_GB,REG,GB,MIN,21.0,16.0,5.0,10,7,1
2019,2,2019_02_JAX_HOU,REG,HOU,JAX,13.0,12.0,1.0,6,7,1
2019,2,2019_02_NE_MIA,REG,MIA,NE,0.0,43.0,-43.0,7,7,1
2019,2,2019_02_BUF_NYG,REG,NYG,BUF,14.0,28.0,-14.0,7,7,0
2019,2,2019_02_SEA_PIT,REG,PIT,SEA,26.0,28.0,-2.0,7,7,0
2019,2,2019_02_IND_TEN,REG,TEN,IND,17.0,19.0,-2.0,7,7,1
2019,2,2019_02_DAL_WAS,REG,WAS,DAL,21.0,31.0,-10.0,7,7,1
2019,2,2019_02_KC_OAK,REG,OAK,KC,10.0,28.0,-18.0,6,7,1
2019,2,2019_02_CHI_DEN,REG,DEN,CHI,14.0,16.0,-2.0,6,10,0
2019,2,2019_02_NO_LA,REG,LA,NO,27.0,9.0,18.0,7,6,0
2019,2,2019_02_PHI_ATL,REG,ATL,PHI,24.0,20.0,4.0,7,7,0
2019,2,2019_02_CLE_NYJ,REG,NYJ,CLE,3.0,23.0,-20.0,8,8,0
2019,3,2019_03_TEN_JAX,REG,JAX,TEN,20.0,7.0,13.0,4,4,1
2019,3,2019_03_CIN_BUF,REG,BUF,CIN,21.0,17.0,4.0,7,7,0
2019,3,2019_03_MIA_DAL,REG,DAL,MIA,31.0,6.0,25.0,7,7,0
2019,3,2019_03_DEN_GB,REG,GB,DEN,27.0,16.0,11.0,7,7,0
2019,3,2019_03_ATL_IND,REG,IND,ATL,27.0,24.0,3.0,7,7,0
2019,3,2019_03_BAL_KC,REG,KC,BAL,33.0,28.0,5.0,7,7,0
2019,3,2019_03_OAK_MIN,REG,MIN,OAK,34.0,14.0,20.0,7,7,0
2019,3,2019_03_NYJ_NE,REG,NE,NYJ,30.0,14.0,16.0,7,6,1
2019,3,2019_03_DET_PHI,REG,PHI,DET,24.0,27.0,-3.0,7,7,0
2019,3,2019_03_CAR_ARI,REG,ARI,CAR,20.0,38.0,-18.0,7,10,0
2019,3,2019_03_NYG_TB,REG,TB,NYG,31.0,32.0,-1.0,10,7,0
2019,3,2019_03_HOU_LAC,REG,LAC,HOU,20.0,27.0,-7.0,7,7,0
2019,3,2019_03_NO_SEA,REG,SEA,NO,27.0,33.0,-6.0,7,7,0
2019,3,2019_03_PIT_SF,REG,SF,PIT,24.0,20.0,4.0,7,7,0
2019,3,2019_03_LA_CLE,REG,CLE,LA,13.0,20.0,-7.0,6,7,0
2019,3,2019_03_CHI_WAS,REG,WAS,CHI,15.0,31.0,-16.0,8,8,0
2019,4,2019_04_PHI_GB,REG,GB,PHI,27.0,34.0,-7.0,4,4,0
2019,4,2019_04_TEN_ATL,REG,ATL,TEN,10.0,24.0,-14.0,7,10,0
2019,4,2019_04_CLE_BAL,REG,BAL,CLE,25.0,40.0,-15.0,7,7,1
2019,4,2019_04_NE_BUF,REG,BUF,NE,10.0,16.0,-6.0,7,7,1
2019,4,2019_04_KC_DET,REG,DET,KC,30.0,34.0,-4.0,7,7,0
2019,4,2019_04_CAR_HOU,REG,HOU,CAR,10.0,16.0,-6.0,7,7,0
2019,4,2019_04_OAK_IND,REG,IND,OAK,24.0,31.0,-7.0,7,7,0
2019,4,2019_04_LAC_MIA,REG,MIA,LAC,10.0,30.0,-20.0,7,7,0
2019,4,2019_04_WAS_NYG,REG,NYG,WAS,24.0,3.0,21.0,7,6,1
2019,4,2019_04_SEA_ARI,REG,ARI,SEA,10.0,27.0,-17.0,7,7,1
2019,4,2019_04_TB_LA,REG,LA,TB,40.0,55.0,-15.0,7,7,0
2019,4,2019_04_MIN_CHI,REG,CHI,MIN,16.0,6.0,10.0,6,7,1
2019,4,2019_04_JAX_DEN,REG,DEN,JAX,24.0,26.0,-2.0,7,10,0
2019,4,2019_04_DAL_NO,REG,NO,DAL,12.0,10.0,2.0,7,7,0
2019,4,2019_04_CIN_PIT,REG,PIT,CIN,27.0,3.0,24.0,8,8,1
2019,5,2019_05_LA_SEA,REG,SEA,LA,30.0,29.0,1.0,4,4,1
2019,5,2019_05_JAX_CAR,REG,CAR,JAX,34.0,27.0,7.0,7,7,0
2019,5,2019_05_ARI_CIN,REG,CIN,ARI,23.0,26.0,-3.0,6,7,0
2019,5,2019_05_ATL_HOU,REG,HOU,ATL,53.0,32.0,21.0,7,7,0
2019,5,2019_05_TB_NO,REG,NO,TB,31.0,24.0,7.0,7,7,1
2019,5,2019_05_MIN_NYG,REG,NYG,MIN,10.0,28.0,-18.0,7,7,0
2019,5,2019_05_CHI_OAK,REG,OAK,CHI,24.0,21.0,3.0,7,7,0
2019,5,2019_05_NYJ_PHI,REG,PHI,NYJ,31.0,6.0,25.0,10,14,0
2019,5,2019_05_BAL_PIT,REG,PIT,BAL,23.0,26.0,-3.0,6,7,1
2019,5,2019_05_BUF_TEN,REG,TEN,BUF,7.0,14.0,-7.0,7,7,0
2019,5,2019_05_NE_WAS,REG,WAS,NE,7.0,33.0,-26.0,7,7,0
2019,5,2019_05_DEN_LAC,REG,LAC,DEN,13.0,20.0,-7.0,7,7,1
2019,5,2019_05_GB_DAL,REG,DAL,GB,24.0,34.0,-10.0,7,10,0
2019,5,2019_05_IND_KC,REG,KC,IND,13.0,19.0,-6.0,7,7,0
2019,5,2019_05_CLE_SF,REG,SF,CLE,31.0,3.0,28.0,15,8,0
2019,6,2019_06_NYG_NE,REG,NE,NYG,35.0,14.0,21.0,4,4,0
2019,6,2019_06_CAR_TB,REG,TB,CAR,26.0,37.0,-11.0,7,7,1
2019,6,2019_06_CIN_BAL,REG,BAL,CIN,23.0,17.0,6.0,7,7,1
2019,6,2019_06_SEA_CLE,REG,CLE,SEA,28.0,32.0,-4.0,6,10,0
2019,6,2019_06_NO_JAX,REG,JAX,NO,6.0,13.0,-7.0,7,7,0
2019,6,2019_06_HOU_KC,REG,KC,HOU,24.0,31.0,-7.0,7,7,0
2019,6,2019_06_WAS_MIA,REG,MIA,WAS,16.0,17.0,-1.0,14,7,0
2019,6,2019_06_PHI_MIN,REG,MIN,PHI,38.0,20.0,18.0,7,7,0
2019,6,2019_06_ATL_ARI,REG,ARI,ATL,34.0,33.0,1.0,7,7,0
2019,6,2019_06_SF_LA,REG,LA,SF,7.0,20.0,-13.0,10,6,1
2019,6,2019_06_TEN_DEN,REG,DEN,TEN,16.0,0.0,16.0,7,7,0
2019,6,2019_06_DAL_NYJ,REG,NYJ,DAL,24.0,22.0,2.0,7,7,0
2019,6,2019_06_PIT_LAC,REG,LAC,PIT,17.0,24.0,-7.0,7,7,0
2019,6,2019_06_DET_GB,REG,GB,DET,23.0,22.0,1.0,8,15,1
2019,7,2019_07_KC_DEN,REG,DEN,KC,6.0,30.0,-24.0,4,4,1
2019,7,2019_07_LA_ATL,REG,ATL,LA,10.0,37.0,-27.0,7,7,0
2019,7,2019_07_MIA_BUF,REG,BUF,MIA,31.0,21.0,10.0,14,7,1
2019,7,2019_07_JAX_CIN,REG,CIN,JAX,17.0,27.0,-10.0,7,7,0
2019,7,2019_07_MIN_DET,REG,DET,MIN,30.0,42.0,-12.0,6,7,1
2019,7,2019_07_OAK_GB,REG,GB,OAK,42.0,24.0,18.0,6,14,0
2019,7,2019_07_HOU_IND,REG,IND,HOU,30.0,23.0,7.0,14,7,1
2019,7,2019_07_ARI_NYG,REG,NYG,ARI,21.0,27.0,-6.0,10,7,0
2019,7,2019_07_SF_WAS,REG,WAS,SF,0.0,9.0,-9.0,7,7,0
2019,7,2019_07_LAC_TEN,REG,TEN,LAC,23.0,20.0,3.0,7,7,0
2019,7,2019_07_NO_CHI,REG,CHI,NO,25.0,36.0,-11.0,14,7,0
2019,7,2019_07_BAL_SEA,REG,SEA,BAL,16.0,30.0,-14.0,7,7,0
2019,7,2019_07_PHI_DAL,REG,DAL,PHI,37.0,10.0,27.0,7,7,1
2019,7,2019_07_NE_NYJ,REG,NYJ,NE,0.0,33.0,-33.0,8,11,1
2019,8,2019_08_WAS_MIN,REG,MIN,WAS,19.0,9.0,10.0,4,4,0
2019,8,2019_08_SEA_ATL,REG,ATL,SEA,20.0,27.0,-7.0,7,7,0
2019,8,2019_08_PHI_BUF,REG,BUF,PHI,13.0,31.0,-18.0,7,7,0
2019,8,2019_08_LAC_CHI,REG,CHI,LAC,16.0,17.0,-1.0,7,7,0
2019,8,2019_08_NYG_DET,REG,DET,NYG,31.0,26.0,5.0,7,7,0
2019,8,2019_08_DEN_IND,REG,IND,DEN,15.0,13.0,2.0,7,10,0
2019,8,2019_08_NYJ_JAX,REG,JAX,NYJ,29.0,15.0,14.0,7,6,0
2019,8,2019_08_CIN_LA,REG,LA,CIN,24.0,10.0,14.0,7,7,0
2019,8,2019_08_ARI_NO,REG,NO,ARI,31.0,9.0,22.0,7,7,0
2019,8,2019_08_TB_TEN,REG,TEN,TB,27.0,23.0,4.0,7,14,0
2019,8,2019_08_CAR_SF,REG,SF,CAR,51.0,13.0,38.0,7,14,0
2019,8,2019_08_OAK_HOU,REG,HOU,OAK,27.0,24.0,3.0,7,7,0
2019,8,2019_08_CLE_NE,REG,NE,CLE,27.0,13.0,14.0,6,14,0
2019,8,2019_08_GB_KC,REG,KC,GB,24.0,31.0,-7.0,10,7,0
2019,8,2019_08_MIA_PIT,REG,PIT,MIA,27.0,14.0,13.0,15,8,0
2019,9,2019_09_SF_ARI,REG,ARI,SF,25.0,28.0,-3.0,4,4,1
2019,9,2019_09_HOU_JAX,REG,JAX,HOU,3.0,26.0,-23.0,7,7,1
2019,9,2019_09_WAS_BUF,REG,BUF,WAS,24.0,9.0,15.0,7,10,0
2019,9,2019_09_TEN_CAR,REG,CAR,TEN,30.0,20.0,10.0,7,7,0
2019,9,2019_09_MIN_KC,REG,KC,MIN,26.0,23.0,3.0,7,10,0
2019,9,2019_09_NYJ_MIA,REG,MIA,NYJ,26.0,18.0,8.0,6,7,1
2019,9,2019_09_CHI_PHI,REG,PHI,CHI,22.0,14.0,8.0,7,7,0
2019,9,2019_09_IND_PIT,REG,PIT,IND,26.0,24.0,2.0,6,7,0
2019,9,2019_09_DET_OAK,REG,OAK,DET,31.0,24.0,7.0,7,7,0
2019,9,2019_09_TB_SEA,REG,SEA,TB,40.0,34.0,6.0,7,7,0
2019,9,2019_09_CLE_DEN,REG,DEN,CLE,24.0,19.0,5.0,7,7,0
2019,9,2019_09_GB_LAC,REG,LAC,GB,26.0,11.0,15.0,7,7,0
2019,9,2019_09_NE_BAL,REG,BAL,NE,37.0,20.0,17.0,14,7,0
2019,9,2019_09_DAL_NYG,REG,NYG,DAL,18.0,37.0,-19.0,8,15,1
2019,10,2019_10_LAC_OAK,REG,OAK,LAC,26.0,24.0,2.0,4,4,1
2019,10,2019_10_DET_CHI,REG,CHI,DET,20.0,13.0,7.0,7,7,1
2019,10,2019_10_BAL_CIN,REG,CIN,BAL,13.0,49.0,-36.0,14,7,1
2019,10,2019_10_BUF_CLE,REG,CLE,BUF,19.0,16.0,3.0,7,7,0
2019,10,2019_10_ATL_NO,REG,NO,ATL,9.0,26.0,-17.0,14,14,1
2019,10,2019_10_NYG_NYJ,REG,NYJ,NYG,34.0,27.0,7.0,7,6,0
2019,10,2019_10_ARI_TB,REG,TB,ARI,30.0,27.0,3.0,7,10,0
2019,10,2019_10_KC_TEN,REG,TEN,KC,35.0,32.0,3.0,7,7,0
2019,10,2019_10_MIA_IND,REG,IND,MIA,12.0,16.0,-4.0,7,7,0
2019,10,2019_10_CAR_GB,REG,GB,CAR,24.0,16.0,8.0,7,7,0
2019,10,2019_10_LA_PIT,REG,PIT,LA,17.0,12.0,5.0,7,14,0
2019,10,2019_10_MIN_DAL,REG,DAL,MIN,24.0,28.0,-4.0,6,7,0
2019,10,2019_10_SEA_SF,REG,SF,SEA,24.0,27.0,-3.0,11,8,1
2019,11,2019_11_PIT_CLE,REG,CLE,PIT,21.0,7.0,14.0,4,4,1
2019,11,2019_11_HOU_BAL,REG,BAL,HOU,41.0,7.0,34.0,7,14,0
2019,11,2019_11_ATL_CAR,REG,CAR,ATL,3.0,29.0,-26.0,7,7,1
2019,11,2019_11_DAL_DET,REG,DET,DAL,27.0,35.0,-8.0,7,7,0
2019,11,2019_11_JAX_IND,REG,IND,JAX,33.0,13.0,20.0,7,14,1
2019,11,2019_11_BUF_MIA,REG,MIA,BUF,20.0,37.0,-17.0,7,7,1
2019,11,2019_11_DEN_MIN,REG,MIN,DEN,27.0,23.0,4.0,7,14,0
2019,11,2019_11_NO_TB,REG,TB,NO,17.0,34.0,-17.0,7,7,1
2019,11,2019_11_NYJ_WAS,REG,WAS,NYJ,17.0,34.0,-17.0,14,7,0
2019,11,2019_11_ARI_SF,REG,SF,ARI,36.0,26.0,10.0,6,7,1
2019,11,2019_11_CIN_OAK,REG,OAK,CIN,17.0,10.0,7.0,10,7,0
2019,11,2019_11_NE_PHI,REG,PHI,NE,10.0,17.0,-7.0,14,14,0
2019,11,2019_11_CHI_LA,REG,LA,CHI,17.0,7.0,10.0,7,7,0
2019,11,2019_11_KC_LAC,REG,LAC,KC,17.0,24.0,-7.0,11,8,1
2019,12,2019_12_IND_HOU,REG,HOU,IND,20.0,17.0,3.0,4,4,1
2019,12,2019_12_TB_ATL,REG,ATL,TB,22.0,35.0,-13.0,7,7,1
2019,12,2019_12_DEN_BUF,REG,BUF,DEN,20.0,3.0,17.0,7,7,0
2019,12,2019_12_NYG_CHI,REG,CHI,NYG,19.0,14.0,5.0,7,14,0
2019,12,2019_12_PIT_CIN,REG,CIN,PIT,10.0,16.0,-6.0,7,10,1
2019,12,2019_12_MIA_CLE,REG,CLE,MIA,41.0,24.0,17.0,10,7,0
2019,12,2019_12_CAR_NO,REG,NO,CAR,34.0,31.0,3.0,7,7,1
2019,12,2019_12_OAK_NYJ,REG,NYJ,OAK,34.0,3.0,31.0,7,7,0
2019,12,2019_12_SEA_PHI,REG,PHI,SEA,9.0,17.0,-8.0,7,13,0
2019,12,2019_12_DET_WAS,REG,WAS,DET,19.0,16.0,3.0,7,7,0
2019,12,2019_12_JAX_TEN,REG,TEN,JAX,42.0,20.0,22.0,14,7,1
2019,12,2019_12_DAL_NE,REG,NE,DAL,13.0,9.0,4.0,7,7,0
2019,12,2019_12_GB_SF,REG,SF,GB,37.0,8.0,29.0,7,14,0
2019,12,2019_12_BAL_LA,REG,LA,BAL,6.0,45.0,-39.0,8,8,0
2019,13,2019_13_CHI_DET,REG,DET,CHI,20.0,24.0,-4.0,4,4,1
2019,13,2019_13_BUF_DAL,REG,DAL,BUF,15.0,26.0,-11.0,4,4,0
2019,13,2019_13_NO_ATL,REG,ATL,NO,18.0,26.0,-8.0,4,4,1
2019,13,2019_13_SF_BAL,REG,BAL,SF,20.0,17.0,3.0,6,7,0
2019,13,2019_13_WAS_CAR,REG,CAR,WAS,21.0,29.0,-8.0,7,7,0
2019,13,2019_13_NYJ_CIN,REG,CIN,NYJ,22.0,6.0,16.0,7,7,0
2019,13,2019_13_TEN_IND,REG,IND,TEN,17.0,31.0,-14.0,10,7,1
2019,13,2019_13_TB_JAX,REG,JAX,TB,11.0,28.0,-17.0,7,7,0
2019,13,2019_13_PHI_MIA,REG,MIA,PHI,37.0,31.0,6.0,7,7,0
2019,13,2019_13_GB_NYG,REG,NYG,GB,13.0,31.0,-18.0,7,7,0
2019,13,2019_13_CLE_PIT,REG,PIT,CLE,20.0,13.0,7.0,7,7,1
2019,13,2019_13_LA_ARI,REG,ARI,LA,7.0,34.0,-27.0,14,6,1
2019,13,2019_13_LAC_DEN,REG,DEN,LAC,23.0,20.0,3.0,7,13,1
2019,13,2019_13_OAK_KC,REG,KC,OAK,40.0,9.0,31.0,13,7,1
2019,13,2019_13_NE_HOU,REG,HOU,NE,28.0,22.0,6.0,10,7,0
2019,13,2019_13_MIN_SEA,REG,SEA,MIN,37.0,30.0,7.0,8,15,0
2019,14,2019_14_DAL_CHI,REG,CHI,DAL,31.0,24.0,7.0,7,7,0
2019,14,2019_14_CAR_ATL,REG,ATL,CAR,40.0,20.0,20.0,10,7,1
2019,14,2019_14_BAL_BUF,REG,BUF,BAL,17.0,24.0,-7.0,10,7,0
2019,14,2019_14_CIN_CLE,REG,CLE,CIN,27.0,19.0,8.0,7,7,1
2019,14,2019_14_WAS_GB,REG,GB,WAS,20.0,15.0,5.0,7,7,0
